annual_inc,chargeoff_within_12_mths,delinq_amnt,delinq_2yrs,dti,installment,int_rate,loan_amnt,mths_since_last_delinq,bad_loans
75000.0,0.0,0.0,1.0,27.17,388.62,18.94,15000.0,22.0,0
100000.0,0.0,0.0,0.0,22.13,1204.23,14.47,35000.0,43.0,1
65000.0,0.0,0.0,1.0,31.72,427.3,16.91,12000.0,11.0,0
80000.0,0.0,0.0,0.0,17.82,518.16,18.94,20000.0,46.0,0
63500.0,0.0,0.0,0.0,0.0,402.66,7.21,13000.0,71.0,0
98000.0,0.0,0.0,1.0,2.23,770.63,11.55,35000.0,18.0,0
29822.0,0.0,0.0,0.0,28.17,410.16,17.97,11350.0,61.0,0
120000.0,0.0,0.0,1.0,16.06,818.54,16.91,33000.0,12.0,0
50000.0,0.0,0.0,1.0,10.63,146.51,18.94,4000.0,12.0,0
100000.0,0.0,0.0,1.0,15.83,693.51,15.02,20000.0,7.0,0
150000.0,0.0,0.0,0.0,11.55,516.1,14.47,15000.0,39.0,0
26000.0,0.0,0.0,0.0,29.64,94.05,20.89,2500.0,74.0,0
30000.0,0.0,0.0,0.0,8.88,402.77,12.73,12000.0,32.0,1
80000.0,0.0,0.0,3.0,8.03,81.95,27.27,2000.0,19.0,0
60000.0,1.0,0.0,2.0,11.22,285.3,12.73,8500.0,12.0,1
52000.0,0.0,0.0,0.0,13.87,473.24,8.46,15000.0,73.0,0
20860.0,0.0,0.0,0.0,3.11,178.04,16.91,5000.0,27.0,0
111428.0,0.0,0.0,0.0,14.68,115.12,22.35,3000.0,72.0,0
155000.0,0.0,0.0,0.0,18.37,424.34,11.06,12950.0,69.0,0
84000.0,0.0,0.0,0.0,21.54,1128.56,20.89,30000.0,33.0,0
32000.0,0.0,0.0,0.0,6.98,211.36,16.14,6000.0,24.0,0
110000.0,0.0,0.0,0.0,8.48,309.74,7.21,10000.0,47.0,0
49000.0,0.0,0.0,0.0,10.68,304.53,17.97,12000.0,50.0,0
74000.0,0.0,0.0,4.0,17.76,361.38,17.97,10000.0,14.0,0
45000.0,0.0,0.0,0.0,22.19,142.44,16.91,4000.0,52.0,0
37000.0,0.0,0.0,1.0,26.47,473.24,8.46,15000.0,18.0,0
34000.0,0.0,0.0,1.0,22.8,427.3,16.91,12000.0,9.0,0
60000.0,0.0,0.0,0.0,33.63,365.89,16.14,15000.0,72.0,0
125000.0,0.0,0.0,0.0,23.89,688.13,14.47,20000.0,90.0,0
81630.0,0.0,0.0,1.0,13.39,414.53,18.94,16000.0,12.0,0
35537.0,0.0,0.0,2.0,18.41,300.95,20.89,8000.0,12.0,0
140000.0,0.0,0.0,0.0,5.25,464.6,7.21,15000.0,35.0,0
72000.0,0.0,0.0,0.0,19.62,253.78,17.97,10000.0,75.0,0
97422.0,0.0,0.0,0.0,4.89,1098.78,18.94,30000.0,61.0,0
51000.0,0.0,0.0,0.0,25.76,302.67,16.91,8500.0,81.0,0
115747.0,0.0,0.0,0.0,12.48,808.0,7.84,40000.0,26.0,0
25000.0,0.0,0.0,0.0,2.06,129.96,10.47,4000.0,46.0,0
50000.0,0.0,0.0,0.0,15.53,178.69,10.47,5500.0,26.0,0
80000.0,0.0,0.0,0.0,19.94,516.1,14.47,15000.0,42.0,0
42000.0,0.0,0.0,0.0,27.4,352.27,16.14,10000.0,48.0,1
100000.0,0.0,0.0,0.0,23.24,1018.93,13.56,30000.0,38.0,0
50000.0,0.0,0.0,0.0,34.83,677.49,18.94,26150.0,66.0,0
91000.0,0.0,0.0,1.0,15.98,577.99,30.79,17600.0,6.0,0
77000.0,0.0,0.0,4.0,6.06,283.2,26.31,7000.0,9.0,0
27518.14,0.0,0.0,4.0,24.77,361.64,22.35,13000.0,14.0,0
130000.0,0.0,0.0,1.0,31.96,352.67,14.47,10250.0,16.0,0
65000.0,0.0,0.0,1.0,6.72,357.01,15.02,15000.0,12.0,0
58000.0,0.0,0.0,1.0,36.4,664.86,22.35,23900.0,18.0,1
57600.0,0.0,0.0,1.0,17.79,361.38,17.97,10000.0,23.0,0
46000.0,0.0,0.0,0.0,18.73,330.0,11.55,10000.0,80.0,0
85000.0,0.0,0.0,0.0,18.66,484.6,6.11,25000.0,24.0,0
40000.0,0.0,0.0,2.0,64.9,443.85,16.14,12600.0,6.0,0
115000.0,0.0,0.0,2.0,8.43,264.5,19.92,10000.0,8.0,1
20000.0,0.0,0.0,0.0,7.02,112.86,20.89,3000.0,69.0,1
43000.0,0.0,0.0,0.0,16.08,206.44,14.47,6000.0,53.0,0
120000.0,0.0,0.0,0.0,32.2,561.47,25.34,19000.0,28.0,1
92000.0,0.0,0.0,0.0,17.4,293.01,18.94,8000.0,42.0,1
175000.0,0.0,0.0,1.0,9.73,503.47,12.73,15000.0,1.0,0
61000.0,0.0,0.0,0.0,38.6,753.65,11.06,23000.0,30.0,0
28000.0,0.0,0.0,1.0,9.99,33.0,11.55,1000.0,3.0,1
55000.0,0.0,0.0,0.0,26.88,564.28,20.89,15000.0,24.0,0
44000.0,0.0,0.0,0.0,3.49,169.83,13.56,5000.0,50.0,0
65000.0,0.0,0.0,1.0,5.17,222.74,19.92,6000.0,9.0,0
57000.0,0.0,0.0,2.0,21.33,376.21,14.47,16000.0,3.0,0
30000.0,0.0,0.0,2.0,16.68,69.3,11.55,2100.0,10.0,0
150000.0,0.0,0.0,2.0,4.51,579.67,24.37,20000.0,17.0,1
81795.0,0.0,0.0,0.0,15.7,424.56,13.56,12500.0,40.0,0
133408.0,0.0,0.0,0.0,10.49,269.92,20.89,10000.0,33.0,0
28800.0,0.0,0.0,0.0,37.08,373.62,10.47,11500.0,28.0,0
50000.0,0.0,0.0,1.0,31.66,338.59,14.47,14400.0,15.0,1
118500.0,0.0,0.0,3.0,27.23,1146.39,30.65,35000.0,9.0,0
115000.0,0.0,0.0,0.0,31.3,679.29,13.56,20000.0,43.0,0
60000.0,0.0,0.0,1.0,18.96,433.65,17.97,12000.0,21.0,0
157000.0,0.0,0.0,0.0,4.61,437.68,7.84,14000.0,31.0,0
44000.0,0.0,0.0,0.0,9.41,36.63,18.94,1000.0,48.0,0
11485.0,0.0,0.0,1.0,78.16,549.39,18.94,15000.0,20.0,0
45000.0,0.0,0.0,1.0,13.6,132.0,11.55,4000.0,21.0,0
21600.0,0.0,0.0,0.0,35.78,176.14,16.14,5000.0,25.0,0
87000.0,0.0,0.0,1.0,12.72,387.66,10.08,12000.0,19.0,0
90000.0,0.0,0.0,0.0,14.32,296.99,19.92,8000.0,25.0,0
70000.0,0.0,0.0,0.0,30.98,385.32,11.55,17500.0,64.0,0
50000.0,0.0,0.0,0.0,15.55,214.06,23.4,5500.0,63.0,0
100000.0,0.0,0.0,1.0,8.84,173.52,8.46,5500.0,23.0,0
76000.0,0.0,0.0,0.0,12.28,704.85,12.73,21000.0,29.0,0
70000.0,0.0,0.0,0.0,16.39,304.72,6.11,10000.0,26.0,0
75000.0,0.0,0.0,0.0,6.24,499.81,15.02,21000.0,30.0,0
52500.0,0.0,0.0,0.0,11.68,487.33,10.47,15000.0,30.0,0
152092.0,0.0,0.0,0.0,37.28,817.32,22.35,21300.0,66.0,0
120000.0,0.0,0.0,1.0,18.07,338.57,20.89,9000.0,9.0,0
85000.0,0.0,0.0,0.0,18.09,786.42,11.06,24000.0,59.0,0
135000.0,0.0,0.0,0.0,36.23,661.24,19.92,25000.0,43.0,0
136000.0,0.0,0.0,1.0,12.92,819.9,8.46,40000.0,7.0,0
50000.0,0.0,0.0,0.0,15.12,140.91,16.14,4000.0,37.0,0
70000.0,0.0,0.0,1.0,2.98,491.04,10.08,15200.0,19.0,1
20000.0,0.0,0.0,1.0,57.98,312.63,7.84,10000.0,21.0,0
135000.0,0.0,0.0,0.0,18.8,1204.23,14.47,35000.0,70.0,0
90000.0,0.0,0.0,0.0,8.53,812.21,10.47,25000.0,44.0,0
50000.0,0.0,0.0,0.0,7.88,327.68,11.06,10000.0,32.0,0
20000.0,0.0,0.0,0.0,14.17,173.38,15.02,5000.0,37.0,1
40000.0,0.0,0.0,0.0,24.0,330.0,11.55,10000.0,67.0,1
47000.0,0.0,0.0,1.0,24.51,344.07,14.47,10000.0,23.0,0
115000.0,2.0,0.0,4.0,10.95,704.53,16.14,20000.0,13.0,0
140000.0,0.0,0.0,1.0,9.59,396.14,6.11,13000.0,16.0,0
72000.0,0.0,0.0,0.0,14.2,346.76,15.02,10000.0,25.0,0
94000.0,0.0,0.0,0.0,9.18,339.65,13.56,10000.0,65.0,0
42622.0,0.0,0.0,0.0,29.96,356.08,16.91,10000.0,31.0,1
46836.0,0.0,0.0,0.0,16.68,389.86,10.47,12000.0,71.0,0
72000.0,0.0,0.0,0.0,22.4,256.38,16.91,7200.0,68.0,0
103000.0,1.0,0.0,0.0,19.81,748.25,22.35,19500.0,41.0,0
75000.0,0.0,0.0,0.0,32.53,238.01,15.02,10000.0,55.0,0
84000.0,0.0,0.0,5.0,47.99,992.17,16.91,40000.0,20.0,1
58800.0,0.0,0.0,0.0,32.69,198.0,11.55,6000.0,49.0,0
150000.0,0.0,0.0,0.0,15.33,634.79,19.92,24000.0,67.0,0
45057.6,0.0,0.0,0.0,14.07,647.8,20.89,24000.0,40.0,0
135000.0,0.0,0.0,1.0,2.33,429.69,12.73,19000.0,21.0,0
50000.0,0.0,0.0,0.0,22.8,744.13,16.91,30000.0,43.0,0
68000.0,1.0,0.0,0.0,22.49,243.93,16.14,10000.0,40.0,0
119177.6,0.0,0.0,0.0,11.34,402.89,18.94,11000.0,43.0,1
50000.0,0.0,0.0,0.0,37.3,640.34,30.65,19550.0,76.0,0
53000.0,0.0,0.0,0.0,2.79,287.79,22.35,7500.0,79.0,0
104000.0,0.0,0.0,0.0,10.19,487.33,10.47,15000.0,29.0,0
68500.0,0.0,0.0,2.0,32.22,445.1,16.91,12500.0,54.0,0
76000.0,0.0,0.0,0.0,14.13,120.43,14.47,3500.0,30.0,0
30000.0,0.0,0.0,0.0,3.2,213.05,27.27,5200.0,30.0,1
53000.0,0.0,0.0,1.0,12.57,315.5,8.46,10000.0,15.0,1
53000.0,0.0,0.0,1.0,15.67,739.97,22.35,26600.0,21.0,1
65000.0,0.0,0.0,1.0,14.87,676.56,16.91,19000.0,20.0,0
52000.0,0.0,0.0,0.0,12.46,507.55,17.97,20000.0,59.0,0
110000.0,0.0,0.0,0.0,29.69,619.32,14.47,18000.0,62.0,0
95000.0,0.0,0.0,0.0,10.48,947.15,28.72,30000.0,37.0,0
43000.0,0.0,0.0,1.0,12.25,417.28,22.35,15000.0,21.0,0
63500.0,0.0,0.0,0.0,22.85,906.77,18.94,35000.0,30.0,0
50000.0,0.0,0.0,1.0,42.41,888.2,17.97,35000.0,14.0,0
55000.0,0.0,0.0,0.0,26.86,388.62,18.94,15000.0,36.0,0
170000.0,0.0,0.0,0.0,17.12,1083.99,19.92,29200.0,67.0,0
55000.0,0.0,0.0,1.0,25.59,165.0,11.55,5000.0,20.0,0
70000.0,1.0,0.0,2.0,12.1,177.68,10.08,5500.0,8.0,0
50000.0,0.0,0.0,0.0,39.99,162.45,10.47,5000.0,57.0,0
115000.0,0.0,0.0,0.0,10.83,849.11,13.56,25000.0,69.0,0
70000.0,0.0,0.0,1.0,18.0,753.56,25.34,25500.0,17.0,0
58000.0,0.0,0.0,0.0,13.28,386.63,10.47,18000.0,33.0,0
51620.16,0.0,0.0,0.0,17.65,346.76,15.02,10000.0,44.0,0
67000.0,0.0,0.0,0.0,15.37,693.51,15.02,20000.0,35.0,0
150000.0,0.0,0.0,0.0,5.71,649.77,10.47,20000.0,48.0,0
40000.0,0.0,0.0,1.0,32.58,171.25,23.4,4400.0,18.0,1
33000.0,0.0,0.0,0.0,29.64,338.0,6.67,11000.0,34.0,0
53000.0,0.0,0.0,0.0,26.65,252.98,23.4,6500.0,74.0,1
41000.0,0.0,0.0,1.0,10.04,380.81,15.02,16000.0,11.0,0
100000.0,0.0,0.0,1.0,12.31,839.11,12.73,25000.0,3.0,0
127000.0,0.0,0.0,0.0,9.46,384.57,18.94,10500.0,58.0,1
65000.0,0.0,0.0,0.0,6.19,136.22,23.4,3500.0,28.0,0
110000.0,0.0,0.0,0.0,10.11,365.67,6.11,12000.0,36.0,0
110000.0,0.0,0.0,3.0,22.4,118.88,13.56,3500.0,11.0,1
93000.0,0.0,0.0,0.0,17.78,664.11,8.46,21050.0,24.0,0
100000.0,0.0,0.0,1.0,11.96,825.0,11.55,25000.0,6.0,0
90000.0,0.0,0.0,0.0,6.57,218.84,7.84,7000.0,68.0,0
130000.0,0.0,0.0,0.0,12.84,552.98,13.56,24000.0,39.0,0
65000.0,0.0,0.0,0.0,15.05,104.03,15.02,3000.0,72.0,0
100000.0,0.0,0.0,2.0,5.3,81.52,13.56,2400.0,21.0,0
72000.0,0.0,0.0,1.0,14.17,236.62,8.46,7500.0,6.0,0
99122.0,0.0,0.0,1.0,27.15,472.92,22.35,17000.0,23.0,0
105060.0,0.0,0.0,0.0,15.05,524.28,11.06,16000.0,66.0,0
70000.0,0.0,0.0,0.0,10.25,383.72,22.35,10000.0,44.0,0
30000.0,0.0,0.0,0.0,28.0,269.92,20.89,10000.0,49.0,1
250000.0,0.0,0.0,0.0,11.88,951.01,13.56,28000.0,28.0,1
42000.0,0.0,0.0,0.0,16.2,307.66,18.94,8400.0,49.0,0
21000.0,0.0,0.0,1.0,26.97,295.51,25.34,10000.0,17.0,1
57254.0,0.0,0.0,1.0,27.29,475.51,13.56,14000.0,4.0,0
104000.0,0.0,0.0,0.0,14.33,496.09,16.91,20000.0,28.0,0
110000.0,0.0,0.0,0.0,26.57,269.92,20.89,10000.0,64.0,0
85000.0,0.0,0.0,4.0,20.89,264.0,11.55,8000.0,19.0,0
200000.0,0.0,0.0,0.0,20.65,564.28,20.89,15000.0,44.0,1
85850.0,0.0,0.0,1.0,18.05,528.4,16.14,15000.0,4.0,1
56000.0,0.0,0.0,1.0,15.77,185.62,19.92,5000.0,19.0,0
51000.0,0.0,0.0,0.0,0.0,94.65,8.46,3000.0,41.0,0
116000.0,0.0,0.0,0.0,16.0,695.46,22.35,25000.0,29.0,0
80000.0,0.0,0.0,0.0,6.11,781.57,7.84,25000.0,48.0,0
78670.0,0.0,0.0,0.0,13.38,975.71,16.14,40000.0,39.0,0
460000.0,0.0,0.0,0.0,7.52,880.71,11.55,40000.0,29.0,0
132000.0,0.0,0.0,0.0,19.61,952.02,15.02,40000.0,25.0,0
94000.0,0.0,0.0,0.0,18.32,975.71,16.14,40000.0,37.0,0
105000.0,0.0,0.0,0.0,31.49,1169.58,10.47,36000.0,31.0,0
56000.0,0.0,0.0,0.0,21.9,352.27,16.14,10000.0,27.0,0
25000.0,0.0,0.0,0.0,13.49,123.9,7.21,4000.0,46.0,0
86000.0,0.0,0.0,1.0,14.72,485.85,20.89,18000.0,14.0,0
120000.0,0.0,0.0,0.0,19.68,992.17,16.91,40000.0,34.0,1
185000.0,0.0,0.0,0.0,6.18,786.42,11.06,24000.0,64.0,0
143000.0,0.0,0.0,3.0,14.49,1204.23,14.47,35000.0,12.0,0
90000.0,0.0,0.0,0.0,16.72,297.0,11.55,9000.0,29.0,0
79642.0,0.0,0.0,0.0,15.84,1218.88,6.11,40000.0,39.0,0
82000.0,0.0,0.0,0.0,16.76,674.79,20.89,25000.0,47.0,0
25000.0,0.0,0.0,0.0,32.79,247.79,7.21,8000.0,37.0,0
115000.0,0.0,0.0,1.0,19.06,315.5,8.46,10000.0,4.0,0
68000.0,0.0,0.0,1.0,44.02,989.71,17.97,39000.0,2.0,0
84700.0,0.0,0.0,1.0,11.58,634.43,17.97,25000.0,19.0,0
45000.0,0.0,0.0,2.0,3.68,235.13,14.47,10000.0,17.0,0
48000.0,0.0,0.0,0.0,32.4,265.63,11.06,12200.0,69.0,0
78000.0,0.0,0.0,0.0,15.54,32.49,10.47,1000.0,65.0,0
90000.0,0.0,0.0,0.0,10.19,762.86,15.02,22000.0,38.0,0
60000.0,0.0,0.0,1.0,7.28,335.65,12.73,10000.0,19.0,0
119600.0,0.0,0.0,0.0,16.51,264.5,19.92,10000.0,39.0,0
55000.0,0.0,0.0,3.0,36.44,752.41,14.47,32000.0,18.0,0
58000.0,0.0,0.0,1.0,19.28,352.27,16.14,10000.0,3.0,1
120000.0,0.0,0.0,1.0,6.15,373.62,10.47,11500.0,3.0,0
82000.0,0.0,0.0,0.0,11.27,161.53,10.08,5000.0,45.0,0
70000.0,0.0,0.0,0.0,13.17,464.6,7.21,15000.0,73.0,0
65000.0,0.0,0.0,0.0,38.33,386.63,10.47,18000.0,72.0,0
92000.0,0.0,0.0,0.0,21.3,487.25,17.97,19200.0,55.0,0
36000.0,0.0,0.0,3.0,19.51,173.38,15.02,5000.0,4.0,0
80000.0,0.0,0.0,0.0,13.82,732.52,18.94,20000.0,37.0,0
42000.0,0.0,0.0,0.0,18.26,135.43,20.89,3600.0,73.0,0
99000.0,0.0,0.0,3.0,12.94,1098.78,18.94,30000.0,14.0,1
120000.0,0.0,0.0,1.0,21.36,457.08,6.11,15000.0,6.0,0
250000.0,0.0,0.0,0.0,10.12,1218.88,6.11,40000.0,28.0,0
36200.0,0.0,0.0,0.0,7.16,346.76,15.02,10000.0,31.0,1
100000.0,0.0,0.0,6.0,21.56,201.39,12.73,6000.0,18.0,0
90000.0,0.0,0.0,0.0,26.44,890.2,16.91,25000.0,32.0,0
34000.0,0.0,0.0,0.0,26.61,783.38,16.91,22000.0,56.0,1
170000.0,0.0,0.0,5.0,12.23,613.94,27.27,20000.0,5.0,0
35000.0,0.0,0.0,0.0,7.0,880.71,11.55,40000.0,75.0,0
113600.0,0.0,0.0,0.0,18.6,271.72,13.56,8000.0,45.0,0
38400.0,0.0,0.0,0.0,25.69,242.73,15.02,7000.0,81.0,0
37000.0,0.0,0.0,0.0,43.43,507.88,14.47,21600.0,34.0,0
95000.0,0.0,0.0,0.0,9.7,230.41,13.56,10000.0,28.0,0
70000.0,0.0,0.0,0.0,19.87,777.23,18.94,30000.0,47.0,0
71000.0,0.0,0.0,0.0,45.32,518.41,19.92,19600.0,37.0,0
60000.0,0.0,0.0,2.0,17.82,593.97,19.92,16000.0,17.0,0
80000.0,0.0,0.0,0.0,16.02,470.26,14.47,20000.0,79.0,0
41268.0,0.0,0.0,1.0,18.0,269.92,20.89,10000.0,21.0,0
50000.0,0.0,0.0,1.0,29.48,335.65,12.73,10000.0,13.0,0
75000.0,0.0,0.0,0.0,9.12,212.87,10.08,10000.0,36.0,0
72000.0,0.0,0.0,0.0,17.15,498.52,16.91,14000.0,44.0,0
37440.0,0.0,0.0,1.0,15.45,226.14,10.08,7000.0,9.0,0
63000.0,0.0,0.0,0.0,12.5,880.71,11.55,40000.0,74.0,0
47132.8,0.0,0.0,1.0,24.85,427.3,16.91,12000.0,13.0,1
90000.0,0.0,0.0,0.0,1.16,460.82,13.56,20000.0,28.0,0
155000.0,0.0,0.0,0.0,13.43,658.6,16.14,27000.0,38.0,0
74200.0,0.0,0.0,0.0,19.26,113.58,8.46,3600.0,74.0,0
54000.0,0.0,0.0,1.0,23.45,275.27,8.46,8725.0,7.0,1
40000.0,0.0,0.0,0.0,18.69,339.23,12.73,15000.0,27.0,0
32200.0,0.0,0.0,0.0,37.05,263.34,20.89,7000.0,31.0,0
129000.0,0.0,0.0,0.0,12.32,252.44,19.92,6800.0,26.0,1
80000.0,0.0,0.0,0.0,22.53,509.47,13.56,15000.0,41.0,0
62000.0,0.0,0.0,0.0,24.66,484.58,7.84,15500.0,73.0,0
44000.0,0.0,0.0,0.0,8.81,93.41,23.4,2400.0,64.0,1
90000.0,0.0,0.0,0.0,10.56,361.5,26.31,12000.0,74.0,0
80000.0,0.0,0.0,1.0,21.33,660.0,11.55,20000.0,16.0,0
32000.0,0.0,0.0,0.0,25.88,212.87,10.08,10000.0,44.0,1
160000.0,0.0,0.0,3.0,22.64,512.12,26.31,17000.0,19.0,0
150000.0,0.0,0.0,2.0,9.24,366.26,18.94,10000.0,16.0,0
81645.0,0.0,0.0,2.0,15.55,52.02,15.02,1500.0,11.0,0
40000.0,0.0,0.0,1.0,9.9,297.0,11.55,9000.0,15.0,1
52000.0,0.0,0.0,0.0,37.46,728.18,15.02,21000.0,47.0,0
40000.0,0.0,0.0,0.0,20.67,57.56,22.35,1500.0,37.0,0
45000.0,0.0,0.0,1.0,28.21,361.38,17.97,10000.0,18.0,1
47000.0,0.0,0.0,0.0,16.52,280.52,16.14,11500.0,39.0,0
80000.0,0.0,0.0,0.0,32.82,475.2,11.55,14400.0,34.0,1
60000.0,0.0,0.0,0.0,7.46,288.7,13.56,8500.0,35.0,0
69000.0,0.0,0.0,1.0,15.39,335.65,12.73,10000.0,14.0,0
100000.0,0.0,0.0,0.0,12.34,886.53,25.34,30000.0,69.0,0
46800.0,0.0,0.0,0.0,11.97,727.2,7.84,36000.0,30.0,0
60000.0,0.0,0.0,1.0,28.44,712.16,16.91,20000.0,18.0,1
48000.0,0.0,0.0,0.0,46.73,552.98,13.56,24000.0,42.0,0
48000.0,0.0,0.0,2.0,18.7,156.68,16.91,4400.0,19.0,0
140000.0,0.0,0.0,4.0,20.17,173.38,15.02,5000.0,6.0,0
70000.0,0.0,0.0,0.0,15.48,468.94,7.84,15000.0,77.0,0
120000.0,0.0,0.0,0.0,24.93,812.21,10.47,25000.0,37.0,0
119000.0,0.0,0.0,1.0,16.54,308.64,10.47,9500.0,4.0,0
45000.0,0.0,0.0,0.0,34.21,268.61,22.35,7000.0,42.0,0
43000.0,0.0,0.0,0.0,10.05,554.81,15.02,16000.0,46.0,0
33275.0,0.0,0.0,1.0,31.49,230.45,6.67,7500.0,18.0,1
73000.0,0.0,0.0,2.0,6.16,376.19,20.89,10000.0,16.0,0
54000.0,0.0,0.0,0.0,16.91,271.36,10.08,8400.0,64.0,1
68685.0,0.0,0.0,0.0,18.5,616.5,11.55,28000.0,38.0,0
69000.0,0.0,0.0,0.0,12.03,126.2,8.46,4000.0,49.0,0
200000.0,0.0,0.0,0.0,11.38,157.75,8.46,5000.0,34.0,0
62000.0,0.0,0.0,0.0,23.6,335.65,12.73,10000.0,59.0,0
67000.0,0.0,0.0,0.0,55.51,345.35,22.35,9000.0,34.0,1
50000.0,0.0,0.0,0.0,9.75,634.43,17.97,25000.0,27.0,1
30000.0,0.0,0.0,0.0,33.14,675.43,29.69,21000.0,40.0,1
20000.0,0.0,0.0,1.0,12.18,260.07,15.02,7500.0,9.0,0
110000.0,0.0,0.0,0.0,16.58,431.87,20.89,16000.0,49.0,1
96000.0,0.0,0.0,0.0,26.08,549.19,10.08,17000.0,39.0,1
87000.0,0.0,0.0,0.0,13.58,606.84,26.31,15000.0,39.0,0
162000.0,1.0,10335.0,2.0,6.99,748.99,15.02,21600.0,12.0,1
175000.0,0.0,0.0,0.0,6.43,788.73,8.46,25000.0,40.0,0
75000.0,0.0,0.0,1.0,18.42,309.74,7.21,10000.0,8.0,0
68000.0,0.0,0.0,1.0,29.12,695.46,22.35,25000.0,18.0,0
62000.0,0.0,0.0,0.0,31.49,473.24,8.46,15000.0,29.0,0
98500.0,0.0,0.0,0.0,20.33,634.43,17.97,25000.0,33.0,0
52000.0,0.0,0.0,0.0,29.82,140.91,16.14,4000.0,80.0,1
60000.0,0.0,0.0,1.0,13.32,315.72,28.72,10000.0,19.0,0
80000.0,0.0,0.0,0.0,15.63,630.99,8.46,20000.0,44.0,0
30000.0,0.0,0.0,0.0,59.0,849.55,15.02,24500.0,37.0,0
90000.0,0.0,0.0,0.0,18.93,973.64,22.35,35000.0,80.0,0
65000.0,0.0,0.0,0.0,16.58,339.65,13.56,10000.0,25.0,0
65000.0,0.0,0.0,0.0,14.53,245.76,11.06,7500.0,61.0,0
39000.0,0.0,0.0,0.0,33.6,330.0,11.55,10000.0,54.0,0
51000.0,0.0,0.0,0.0,20.66,129.2,17.97,3575.0,31.0,0
62000.0,0.0,0.0,1.0,13.12,402.89,18.94,11000.0,8.0,1
80000.0,0.0,0.0,2.0,11.81,396.0,11.55,12000.0,23.0,0
67750.0,0.0,0.0,0.0,14.67,244.25,12.73,10800.0,46.0,0
41579.0,0.0,0.0,0.0,1.56,489.05,20.89,13000.0,33.0,0
80000.0,0.0,0.0,1.0,12.38,452.31,12.73,20000.0,10.0,0
120000.0,0.0,0.0,2.0,8.75,946.48,8.46,30000.0,9.0,0
168000.0,0.0,0.0,1.0,22.26,100.56,15.02,2900.0,16.0,0
46000.0,0.0,0.0,0.0,27.05,327.68,11.06,10000.0,40.0,0
36000.0,0.0,0.0,1.0,35.63,774.34,7.21,25000.0,20.0,0
85000.0,0.0,0.0,0.0,22.76,417.24,8.46,13225.0,26.0,1
110000.0,0.0,0.0,0.0,22.63,737.31,13.56,32000.0,71.0,0
76000.0,0.0,0.0,0.0,13.0,495.0,11.55,15000.0,45.0,0
63180.0,0.0,0.0,0.0,33.52,451.87,26.31,15000.0,83.0,1
82000.0,0.0,0.0,1.0,20.61,117.48,12.73,3500.0,11.0,0
60000.0,0.0,0.0,0.0,23.84,103.22,14.47,3000.0,40.0,0
50212.0,0.0,0.0,0.0,2.53,594.16,24.37,20500.0,54.0,0
58000.0,0.0,0.0,1.0,10.32,783.38,16.91,22000.0,19.0,0
50000.0,0.0,0.0,2.0,10.35,383.72,22.35,10000.0,22.0,1
85000.0,0.0,0.0,1.0,11.51,284.87,16.91,8000.0,20.0,0
20000.0,0.0,0.0,0.0,61.46,839.11,12.73,25000.0,55.0,0
93000.0,0.0,0.0,0.0,18.48,940.47,20.89,25000.0,55.0,1
97500.0,0.0,0.0,0.0,21.01,315.42,24.37,8000.0,59.0,0
140000.0,0.0,0.0,2.0,17.95,238.01,15.02,10000.0,6.0,0
72999.0,0.0,0.0,0.0,8.07,196.61,11.06,6000.0,37.0,0
168000.0,0.0,0.0,2.0,13.53,591.8,16.14,16800.0,11.0,1
35000.0,0.0,0.0,1.0,12.04,415.78,19.92,11200.0,4.0,0
40000.0,0.0,0.0,1.0,32.85,172.04,14.47,5000.0,14.0,0
60000.0,0.0,0.0,0.0,35.26,70.46,16.14,2000.0,34.0,0
52260.0,0.0,0.0,1.0,30.29,631.44,28.72,20000.0,8.0,0
70000.0,1.0,0.0,5.0,14.88,811.45,30.17,25000.0,10.0,0
55000.0,0.0,0.0,4.0,1.99,289.1,17.97,8000.0,18.0,0
80000.0,0.0,0.0,0.0,12.9,324.89,10.47,10000.0,42.0,0
60000.0,0.0,0.0,0.0,33.22,619.32,14.47,18000.0,40.0,0
160000.0,0.0,0.0,0.0,21.46,823.78,10.08,25500.0,26.0,0
100000.0,0.0,0.0,0.0,17.72,743.36,7.21,24000.0,79.0,0
42000.0,0.0,0.0,0.0,6.2,135.86,13.56,4000.0,32.0,0
106000.0,0.0,0.0,0.0,15.69,660.54,11.55,30000.0,29.0,0
72024.0,0.0,0.0,0.0,17.7,89.11,6.67,2900.0,43.0,0
39000.0,0.0,0.0,0.0,21.2,327.68,11.06,10000.0,31.0,0
84000.0,0.0,0.0,0.0,1.61,1188.76,13.56,35000.0,34.0,0
78000.0,0.0,0.0,1.0,24.95,1068.24,16.91,30000.0,18.0,0
67000.0,0.0,0.0,0.0,30.5,153.49,22.35,4000.0,34.0,0
53000.0,0.0,0.0,2.0,13.32,283.95,8.46,9000.0,22.0,0
38000.0,0.0,0.0,0.0,16.2,320.48,16.91,9000.0,39.0,1
111000.0,0.0,0.0,0.0,18.77,1084.13,17.97,30000.0,56.0,0
80000.0,0.0,0.0,0.0,14.46,357.14,13.56,15500.0,74.0,1
106000.0,0.0,0.0,1.0,14.75,327.68,11.06,10000.0,17.0,0
67000.0,0.0,0.0,0.0,9.69,157.75,8.46,5000.0,49.0,0
