acc_now_delinq,acc_open_past_24mths,all_util,annual_inc,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,collections_12_mths_ex_med,delinq_amnt,dti,inq_fi,inq_last_12m,inq_last_6mths,installment,int_rate,last_pymnt_amnt,loan_amnt,max_bal_bc,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_last_delinq,mths_since_rcnt_il,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,open_acc,open_acc_6m,open_act_il,open_il_12m,open_il_24m,open_rv_12m,open_rv_24m,out_prncp,out_prncp_inv,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,revol_bal,revol_util,tax_liens,tot_coll_amt,tot_cur_bal,tot_hi_cred_lim,total_acc,total_bal_ex_mort,total_bal_il,total_bc_limit,total_cu_tl,total_il_high_credit_limit,total_pymnt,total_pymnt_inv,total_rec_int,total_rec_late_fee,total_rec_prncp,total_rev_hi_lim,delinq_2yrs,bad_loans
0.0,18.0,52.0,120000.0,13533.0,10073.0,29.6,0.0,0.0,0.0,13.57,2.0,3.0,2.0,484.58,10.08,14852.37,15000.0,1607.0,192.0,129.0,1.0,1.0,3.0,40.0,5.0,7.0,5.0,12.0,7.0,13.0,9.0,18.0,32.0,12.0,22.0,0.0,0.0,7.0,22.0,4.0,3.0,1.0,3.0,6.0,14.0,0.0,0.0,79.1,0.0,0.0,8317.0,23.5,0.0,1243.0,297732.0,344090.0,44.0,40414.0,32097.0,14300.0,3.0,42165.0,15320.1516724504,15039.28,320.15,0.0,15000.0,36000.0,0.0,0
0.0,3.0,51.0,57200.0,15924.0,10415.0,56.6,0.0,0.0,0.0,16.32,2.0,4.0,2.0,447.29,14.47,11853.75,13000.0,7208.0,66.0,116.0,4.0,4.0,3.0,15.0,31.0,0.0,3.0,5.0,4.0,6.0,2.0,9.0,17.0,5.0,11.0,0.0,1.0,2.0,11.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,95.5,50.0,0.0,16458.0,42.6,0.0,0.0,159236.0,194147.0,22.0,27394.0,10936.0,24000.0,6.0,15547.0,13772.010901188898,13772.01,772.01,0.0,13000.0,38600.0,1.0,0
0.0,1.0,25.0,65000.0,1375.0,34306.0,26.2,0.0,0.0,0.0,9.31,2.0,1.0,0.0,275.26,14.47,7419.27,8000.0,3856.0,72.0,141.0,30.0,24.0,0.0,36.0,24.0,0.0,5.0,8.0,6.0,7.0,3.0,11.0,12.0,8.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,91.7,33.3,0.0,15122.0,24.5,0.0,0.0,15122.0,61700.0,15.0,15122.0,0.0,46500.0,0.0,0.0,8465.6465986805,8465.65,465.65,0.0,8000.0,61700.0,0.0,0
0.0,7.0,65.0,36000.0,6527.0,15251.0,45.9,0.0,0.0,0.0,34.13,1.0,0.0,0.0,639.52,20.89,17576.24,17000.0,3894.0,117.0,134.0,17.0,14.0,0.0,31.0,14.0,0.0,5.0,5.0,9.0,12.0,19.0,10.0,15.0,5.0,13.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,0.0,97.1,33.3,0.0,12949.0,45.9,0.0,0.0,78329.0,100068.0,34.0,78329.0,65380.0,28200.0,1.0,71868.0,17536.7768558305,17536.78,536.78,0.0,17000.0,28200.0,0.0,0
0.0,3.0,65.0,21100.0,10208.0,2597.0,44.7,0.0,0.0,0.0,38.91,0.0,3.0,0.0,323.05,10.08,9372.44,10000.0,1542.0,126.0,191.0,8.0,8.0,3.0,76.0,12.0,0.0,2.0,5.0,2.0,4.0,7.0,5.0,11.0,5.0,7.0,0.0,0.0,3.0,8.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,94.4,0.0,1.0,3963.0,44.5,0.0,0.0,81667.0,102930.0,21.0,22887.0,18924.0,4700.0,0.0,26350.0,10330.3863700081,10330.39,330.39,0.0,10000.0,8900.0,0.0,0
0.0,5.0,54.0,60000.0,2239.0,15025.0,8.9,0.0,0.0,0.0,20.28,2.0,3.0,0.0,58.99,11.06,1832.79,1800.0,1393.0,138.0,528.0,9.0,5.0,3.0,58.0,5.0,2.0,2.0,2.0,7.0,15.0,7.0,10.0,22.0,2.0,14.0,0.0,0.0,4.0,14.0,1.0,4.0,3.0,3.0,1.0,2.0,0.0,0.0,88.9,0.0,1.0,1475.0,7.6,0.0,708.0,29103.0,53981.0,32.0,29103.0,27628.0,16500.0,3.0,34481.0,1830.5792133463,1830.58,30.58,0.0,1800.0,19500.0,0.0,0
0.0,6.0,7.0,100090.0,24457.0,8590.0,8.6,0.0,0.0,0.0,9.26,0.0,0.0,0.0,284.99,18.94,11185.21,11000.0,810.0,74.0,67.0,9.0,9.0,2.0,49.0,17.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,8.0,1.0,8.0,0.0,0.0,2.0,8.0,0.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0,91.7,0.0,0.0,810.0,6.9,0.0,0.0,195658.0,229415.0,12.0,38619.0,37809.0,9400.0,0.0,47752.0,11447.04586481,11447.05,447.05,0.0,11000.0,11700.0,0.0,0
0.0,0.0,62.0,52000.0,5852.0,243.0,97.8,0.0,0.0,0.0,19.36,1.0,1.0,1.0,886.53,25.34,30717.25,30000.0,5797.0,81.0,239.0,37.0,35.0,0.0,28.0,35.0,0.0,2.0,3.0,2.0,8.0,4.0,4.0,12.0,3.0,5.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.3,100.0,0.0,10887.0,81.9,0.0,0.0,29259.0,47225.0,16.0,29259.0,18372.0,11000.0,0.0,33925.0,30632.784246645402,30632.78,632.78,0.0,30000.0,13300.0,0.0,0
0.0,14.0,48.0,90000.0,15333.0,22857.0,8.6,0.0,0.0,0.0,17.73,13.0,16.0,3.0,406.04,17.97,406.04,16000.0,2143.0,125.0,435.0,2.0,2.0,8.0,10.0,2.0,1.0,1.0,2.0,6.0,23.0,20.0,17.0,63.0,2.0,21.0,0.0,1.0,5.0,21.0,3.0,3.0,2.0,5.0,2.0,7.0,15833.56,15833.56,94.6,0.0,0.0,2286.0,5.5,0.0,0.0,291323.0,344998.0,92.0,48043.0,45757.0,25000.0,22.0,58218.0,374.09,374.09,207.65,0.0,166.44,41800.0,5.0,1
0.0,6.0,81.0,100000.0,22179.0,3519.0,84.1,0.0,0.0,0.0,17.21,2.0,0.0,0.0,347.26,16.91,13785.45,14000.0,8614.0,101.0,95.0,19.0,13.0,2.0,75.0,13.0,0.0,4.0,4.0,4.0,7.0,37.0,8.0,13.0,4.0,12.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,98.1,50.0,1.0,18681.0,69.2,0.0,0.0,266151.0,284357.0,52.0,127235.0,108554.0,22200.0,9.0,114002.0,14800.9274747062,14800.93,800.93,0.0,14000.0,27000.0,0.0,0
0.0,4.0,14.0,85000.0,236.0,8887.0,0.1,0.0,1.0,0.0,1.43,2.0,4.0,2.0,682.17,12.13,682.17,20500.0,9.0,205.0,153.0,7.0,7.0,0.0,18.0,52.0,2.0,2.0,2.0,4.0,4.0,10.0,6.0,8.0,2.0,10.0,0.0,1.0,4.0,10.0,0.0,4.0,0.0,0.0,4.0,4.0,18571.2,18571.2,84.2,0.0,0.0,13.0,0.1,0.0,1213.0,2355.0,16782.0,19.0,2355.0,2342.0,8900.0,0.0,3882.0,2701.05,2701.05,772.25,0.0,1928.8,12900.0,1.0,0
0.0,4.0,73.0,150000.0,24823.0,68.0,98.7,0.0,0.0,0.0,13.02,2.0,1.0,0.0,128.19,16.91,128.19,3600.0,5032.0,134.0,324.0,48.0,2.0,3.0,20.0,2.0,0.0,1.0,3.0,1.0,6.0,12.0,4.0,20.0,3.0,9.0,0.0,0.0,3.0,9.0,1.0,4.0,3.0,4.0,0.0,0.0,3283.54,3283.54,79.4,100.0,0.0,15447.0,72.2,0.0,0.0,223410.0,301365.0,35.0,60025.0,44578.0,5100.0,1.0,60343.0,510.97,510.97,194.51,0.0,316.46,21400.0,2.0,1
0.0,4.0,35.0,200000.0,39322.0,6500.0,0.0,0.0,0.0,0.0,3.1,4.0,5.0,2.0,1218.88,6.11,28968.89,40000.0,0.0,159.0,213.0,23.0,1.0,3.0,24.0,24.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,4.0,0.0,6.0,0.0,0.0,2.0,6.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,83.3,0.0,0.0,0.0,0.0,0.0,1042.0,235934.0,303198.0,12.0,23639.0,23609.0,6500.0,0.0,31734.0,40671.3294096273,40671.33,671.33,0.0,40000.0,6500.0,0.0,0
0.0,4.0,70.0,65000.0,3255.0,873.0,85.5,0.0,0.0,0.0,8.77,0.0,1.0,0.0,248.75,10.08,7781.67,7700.0,3905.0,162.0,153.0,4.0,4.0,0.0,66.0,32.0,0.0,2.0,5.0,2.0,4.0,9.0,7.0,9.0,5.0,8.0,0.0,0.0,4.0,9.0,1.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,92.9,50.0,1.0,8852.0,60.6,0.0,0.0,26039.0,36962.0,18.0,26039.0,17187.0,6000.0,2.0,22362.0,7773.05055904,7773.05,73.05,0.0,7700.0,14600.0,0.0,0
0.0,2.0,95.0,32000.0,8546.0,9.0,99.4,0.0,0.0,0.0,16.95,1.0,2.0,0.0,549.39,18.94,549.39,15000.0,1591.0,105.0,124.0,40.0,9.0,0.0,81.0,9.0,0.0,1.0,2.0,1.0,5.0,25.0,4.0,11.0,2.0,7.0,0.0,0.0,2.0,7.0,0.0,3.0,2.0,2.0,0.0,0.0,13719.52,13696.65,97.1,100.0,0.0,7143.0,67.4,0.0,0.0,51275.0,54046.0,36.0,51275.0,44132.0,1600.0,0.0,43446.0,2181.78,2178.14,901.3,0.0,1280.48,10600.0,0.0,0
0.0,20.0,57.0,91700.0,9343.0,15190.0,16.5,0.0,0.0,0.0,17.08,4.0,6.0,2.0,255.59,11.06,7362.59,7800.0,1438.0,175.0,195.0,4.0,4.0,3.0,58.0,4.0,6.0,3.0,3.0,7.0,18.0,13.0,12.0,28.0,3.0,21.0,0.0,0.0,11.0,21.0,5.0,5.0,4.0,5.0,6.0,14.0,0.0,0.0,85.1,14.3,0.0,3010.0,13.1,0.0,1499.0,168165.0,217274.0,48.0,38484.0,35214.0,18200.0,3.0,44634.0,8119.7675377119995,8119.77,319.77,0.0,7800.0,22900.0,0.0,0
0.0,4.0,16.0,68000.0,28827.0,24190.0,19.9,0.0,0.0,0.0,15.46,1.0,0.0,0.0,281.37,7.84,8629.24,9000.0,5217.0,151.0,219.0,2.0,2.0,1.0,32.0,14.0,0.0,3.0,4.0,5.0,9.0,15.0,9.0,16.0,4.0,12.0,0.0,0.0,2.0,12.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,96.8,0.0,0.0,6231.0,15.7,0.0,1163.0,288267.0,332645.0,32.0,39784.0,33553.0,30200.0,0.0,40505.0,9184.1381182604,9184.14,184.14,0.0,9000.0,39800.0,0.0,0
0.0,7.0,36.0,58000.0,13311.0,20983.0,18.7,0.0,0.0,0.0,26.98,2.0,3.0,1.0,540.8,14.47,571.25,23000.0,1741.0,131.0,132.0,5.0,5.0,1.0,68.0,18.0,1.0,4.0,9.0,5.0,21.0,4.0,14.0,34.0,9.0,16.0,0.0,0.0,3.0,16.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0,97.4,0.0,0.0,15834.0,22.8,0.0,0.0,212979.0,274100.0,39.0,32107.0,16273.0,25800.0,0.0,20000.0,23340.6797140925,23340.68,340.68,0.0,23000.0,69600.0,0.0,0
0.0,9.0,75.0,65000.0,5965.0,1221.0,80.0,0.0,0.0,0.0,34.69,0.0,0.0,0.0,284.23,17.97,11098.61,11200.0,3710.0,281.0,99.0,6.0,6.0,2.0,36.0,17.0,1.0,3.0,8.0,4.0,7.0,13.0,10.0,15.0,8.0,13.0,0.0,0.0,3.0,13.0,1.0,3.0,0.0,2.0,3.0,7.0,0.0,0.0,96.7,75.0,0.0,9943.0,50.5,0.0,208.0,77545.0,126514.0,30.0,77545.0,67602.0,6100.0,0.0,106814.0,11928.9435475774,11928.94,728.94,0.0,11200.0,19700.0,0.0,0
0.0,11.0,46.0,126000.0,15481.0,18492.0,35.1,0.0,0.0,0.0,24.39,8.0,7.0,1.0,462.56,17.97,12940.57,12800.0,2890.0,140.0,44.0,2.0,2.0,1.0,14.0,4.0,0.0,7.0,13.0,7.0,9.0,11.0,17.0,23.0,13.0,23.0,0.0,0.0,6.0,23.0,3.0,5.0,4.0,5.0,2.0,6.0,0.0,0.0,97.1,28.6,0.0,12655.0,26.0,0.0,0.0,356062.0,435472.0,35.0,60791.0,48136.0,28500.0,7.0,66872.0,12915.0053333326,12915.01,115.01,0.0,12800.0,48600.0,1.0,0
0.0,1.0,117.0,40000.0,7713.0,2285.0,50.3,0.0,0.0,0.0,18.0,1.0,2.0,1.0,140.91,16.14,155.91,4000.0,2315.0,121.0,157.0,35.0,12.0,1.0,11.0,12.0,0.0,1.0,3.0,2.0,3.0,24.0,4.0,13.0,3.0,22.0,0.0,0.0,1.0,22.0,0.0,17.0,1.0,1.0,0.0,0.0,3788.71,3788.71,78.9,0.0,0.0,5806.0,64.5,0.0,0.0,169695.0,186750.0,38.0,87322.0,81516.0,4600.0,0.0,65750.0,430.56,430.56,204.27,15.0,211.29,9000.0,4.0,1
0.0,7.0,77.0,50000.0,76037.0,2002.0,9.0,0.0,0.0,0.0,6.89,8.0,9.0,0.0,198.83,11.55,204.22,6025.0,198.0,86.0,166.0,13.0,4.0,4.0,56.0,4.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,6.0,1.0,4.0,0.0,0.0,4.0,4.0,3.0,0.0,3.0,3.0,0.0,2.0,5453.46,5453.46,88.9,0.0,0.0,198.0,6.0,0.0,0.0,304148.0,308222.0,18.0,10197.0,9999.0,2200.0,0.0,10000.0,792.98,792.98,221.44,0.0,571.54,3300.0,0.0,1
0.0,5.0,43.0,87000.0,15768.0,13814.0,32.3,0.0,0.0,0.0,29.34,5.0,3.0,2.0,285.3,12.73,7809.96,8500.0,6586.0,155.0,150.0,29.0,5.0,1.0,70.0,5.0,0.0,1.0,3.0,2.0,4.0,34.0,7.0,9.0,3.0,11.0,0.0,0.0,2.0,11.0,2.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,97.7,0.0,0.0,7347.0,19.9,0.0,0.0,173445.0,191456.0,44.0,173445.0,166098.0,20400.0,1.0,154556.0,8939.1398363723,8939.14,439.14,0.0,8500.0,36900.0,0.0,0
0.0,2.0,0.0,59000.0,51318.0,800.0,0.0,0.0,1.0,0.0,11.74,1.0,6.0,0.0,460.82,13.56,20039.02,20000.0,0.0,105.0,135.0,52.0,10.0,1.0,30.0,10.0,2.0,0.0,0.0,2.0,6.0,8.0,5.0,10.0,0.0,7.0,0.0,0.0,2.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,109.0,307909.0,335009.0,20.0,22244.0,22244.0,800.0,3.0,41209.0,20023.9526666665,20023.95,23.95,0.0,20000.0,3800.0,0.0,0
0.0,2.0,94.0,17500.0,21320.0,836.0,93.2,0.0,0.0,0.0,42.52,0.0,0.0,0.0,1056.79,16.14,30470.75,30000.0,3559.0,75.0,182.0,12.0,12.0,2.0,30.0,43.0,1.0,6.0,10.0,6.0,8.0,6.0,11.0,16.0,10.0,13.0,0.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,95.8,100.0,0.0,16283.0,88.5,0.0,0.0,277165.0,289346.0,24.0,42524.0,26241.0,12300.0,0.0,26740.0,30443.85,30443.85,443.85,0.0,30000.0,18400.0,0.0,0
0.0,6.0,72.0,88000.0,6528.0,3935.0,79.7,1.0,0.0,0.0,17.05,3.0,6.0,0.0,213.65,16.91,213.65,6000.0,8636.0,164.0,179.0,16.0,6.0,1.0,9.0,6.0,2.0,4.0,5.0,4.0,9.0,9.0,8.0,14.0,5.0,9.0,0.0,1.0,1.0,10.0,1.0,2.0,1.0,3.0,0.0,3.0,5739.98,5739.98,90.5,50.0,1.0,16265.0,47.1,0.0,0.0,58752.0,81150.0,25.0,58752.0,42487.0,19400.0,0.0,46650.0,416.03,416.03,156.01,0.0,260.02,34500.0,1.0,1
0.0,3.0,59.0,40000.0,1345.0,870.0,76.5,0.0,0.0,0.0,12.18,1.0,1.0,0.0,335.65,12.73,335.65,10000.0,2547.0,156.0,105.0,23.0,12.0,0.0,34.0,12.0,1.0,3.0,4.0,3.0,4.0,8.0,4.0,5.0,4.0,6.0,0.0,0.0,1.0,6.0,0.0,2.0,1.0,1.0,0.0,2.0,9303.97,9303.97,69.2,33.3,0.0,3100.0,55.4,0.0,0.0,8068.0,13735.0,13.0,8068.0,4968.0,3700.0,1.0,8135.0,992.81,992.81,296.78,0.0,696.03,5600.0,0.0,1
0.0,7.0,80.0,137000.0,23264.0,399.0,95.1,0.0,0.0,0.0,15.12,5.0,3.0,0.0,666.42,15.02,27658.81,28000.0,3842.0,40.0,34.0,13.0,8.0,2.0,26.0,15.0,1.0,4.0,4.0,5.0,5.0,6.0,5.0,5.0,4.0,11.0,0.0,0.0,1.0,11.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,0.0,92.3,100.0,0.0,7701.0,95.1,0.0,0.0,232636.0,266931.0,13.0,71896.0,64195.0,8100.0,1.0,81831.0,29611.3388494854,29611.34,1611.34,0.0,28000.0,8100.0,0.0,0
0.0,1.0,74.0,106000.0,17662.0,23.0,99.4,0.0,0.0,0.0,5.42,0.0,0.0,0.0,93.7,7.21,3029.24,3025.0,3977.0,191.0,232.0,34.0,3.0,2.0,21.0,3.0,1.0,1.0,3.0,1.0,6.0,8.0,4.0,11.0,3.0,6.0,0.0,0.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,90.5,100.0,0.0,38659.0,81.4,0.0,1026.0,105974.0,146712.0,21.0,42319.0,3660.0,4000.0,0.0,9612.0,3026.8208819446004,3026.82,1.82,0.0,3025.0,47500.0,1.0,0
0.0,5.0,33.0,46000.0,2070.0,11687.0,10.8,1.0,0.0,0.0,27.81,1.0,2.0,0.0,172.04,14.47,5054.26,5000.0,1413.0,164.0,59.0,15.0,11.0,0.0,11.0,11.0,1.0,1.0,4.0,3.0,4.0,9.0,6.0,10.0,4.0,10.0,0.0,1.0,1.0,10.0,0.0,4.0,1.0,2.0,0.0,3.0,0.0,0.0,94.7,0.0,0.0,2868.0,12.3,0.0,0.0,20702.0,62417.0,19.0,20702.0,17834.0,13100.0,1.0,39017.0,5046.2225,5046.22,46.22,0.0,5000.0,23400.0,1.0,0
0.0,8.0,41.0,43559.0,1075.0,2692.0,66.3,0.0,0.0,0.0,10.31,0.0,0.0,0.0,433.65,17.97,12065.89,12000.0,2928.0,139.0,230.0,6.0,6.0,0.0,45.0,24.0,5.0,2.0,5.0,2.0,11.0,4.0,6.0,20.0,5.0,7.0,0.0,0.0,3.0,7.0,2.0,1.0,0.0,1.0,3.0,7.0,0.0,0.0,73.9,50.0,0.0,6096.0,47.3,0.0,0.0,7524.0,18297.0,24.0,7524.0,1428.0,8000.0,1.0,5397.0,12041.9300000319,12016.84,41.93,0.0,12000.0,12900.0,0.0,0
0.0,2.0,73.0,40000.0,11306.0,3232.0,46.1,0.0,0.0,0.0,15.78,0.0,1.0,0.0,150.48,20.89,4034.82,4000.0,2768.0,134.0,151.0,8.0,8.0,0.0,28.0,18.0,0.0,1.0,1.0,1.0,1.0,8.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,90.0,0.0,0.0,2768.0,46.1,0.0,0.0,22612.0,31207.0,10.0,22612.0,19844.0,6000.0,1.0,25207.0,4030.1766666665003,4030.18,30.18,0.0,4000.0,6000.0,0.0,0
0.0,9.0,18.0,300000.0,81490.0,29972.0,17.9,0.0,0.0,0.0,0.26,3.0,1.0,1.0,867.25,7.21,664.95,28000.0,6528.0,261.0,229.0,10.0,4.0,3.0,10.0,4.0,2.0,1.0,1.0,2.0,8.0,22.0,2.0,8.0,1.0,4.0,0.0,0.0,3.0,4.0,2.0,0.0,2.0,8.0,1.0,1.0,0.0,0.0,69.7,0.0,0.0,6528.0,17.9,0.0,0.0,325958.0,368800.0,33.0,6528.0,0.0,36500.0,1.0,0.0,28455.5292653444,28455.53,455.53,0.0,28000.0,36500.0,2.0,0
0.0,5.0,68.0,55000.0,33671.0,2766.0,74.1,0.0,0.0,0.0,11.8,1.0,0.0,0.0,315.72,28.72,315.72,10000.0,3101.0,82.0,140.0,1.0,1.0,1.0,72.0,15.0,2.0,4.0,5.0,5.0,8.0,2.0,7.0,13.0,5.0,9.0,0.0,0.0,2.0,9.0,1.0,1.0,0.0,1.0,1.0,3.0,9683.81,9683.81,93.3,80.0,0.0,9506.0,66.5,0.0,0.0,303035.0,312884.0,16.0,13062.0,3556.0,10700.0,0.0,5000.0,1286.82,1286.82,970.63,0.0,316.19,14300.0,0.0,0
0.0,8.0,78.0,72000.0,17746.0,13705.0,21.2,0.0,0.0,0.0,17.1,2.0,3.0,2.0,854.6,16.91,1854.6,24000.0,2055.0,121.0,135.0,2.0,2.0,2.0,26.0,2.0,2.0,4.0,6.0,5.0,9.0,15.0,10.0,22.0,6.0,19.0,0.0,0.0,7.0,19.0,4.0,8.0,1.0,1.0,6.0,7.0,22483.6,22483.6,79.5,0.0,0.0,3820.0,14.9,0.0,0.0,337176.0,383242.0,40.0,119033.0,115213.0,17400.0,6.0,105642.0,1832.05,1832.05,315.65,0.0,1516.4,25600.0,0.0,1
0.0,6.0,56.0,41000.0,2755.0,3573.0,65.0,0.0,0.0,0.0,27.17,0.0,1.0,1.0,402.77,12.73,11848.91,12000.0,3073.0,108.0,200.0,1.0,1.0,0.0,64.0,4.0,0.0,3.0,5.0,3.0,9.0,12.0,6.0,16.0,5.0,10.0,0.0,0.0,4.0,10.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,0.0,96.4,66.7,0.0,9874.0,60.2,0.0,0.0,27545.0,48885.0,28.0,27545.0,17671.0,10200.0,12.0,32485.0,12234.707722416999,12234.71,234.71,0.0,12000.0,16400.0,0.0,0
0.0,3.0,54.0,125000.0,36962.0,26779.0,26.2,1.0,0.0,0.0,12.81,4.0,5.0,1.0,269.92,20.89,10038.68,10000.0,6941.0,166.0,153.0,2.0,2.0,4.0,11.0,48.0,4.0,3.0,4.0,4.0,11.0,12.0,6.0,16.0,4.0,13.0,0.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,78.1,25.0,0.0,10700.0,25.3,0.0,0.0,480502.0,530790.0,33.0,61375.0,50675.0,36300.0,2.0,71490.0,10796.2209572273,10796.22,796.22,0.0,10000.0,42300.0,3.0,0
0.0,0.0,64.0,85000.0,2695.0,17330.0,3.2,0.0,0.0,0.0,6.49,0.0,1.0,1.0,333.82,22.35,350.51,12000.0,451.0,79.0,92.0,55.0,35.0,0.0,5.0,35.0,0.0,2.0,2.0,3.0,5.0,5.0,6.0,10.0,2.0,10.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,11548.99,11548.99,93.3,0.0,0.0,570.0,2.6,0.0,0.0,26948.0,42057.0,15.0,26948.0,26378.0,17900.0,0.0,20457.0,1383.56,1383.56,899.17,33.38,451.01,21600.0,1.0,1
0.0,0.0,59.0,100000.0,46102.0,3995.0,86.1,0.0,0.0,0.0,12.44,1.0,2.0,1.0,1024.26,27.27,1024.26,25000.0,14882.0,73.0,114.0,37.0,25.0,3.0,13.0,40.0,0.0,3.0,3.0,5.0,8.0,2.0,5.0,10.0,3.0,8.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,24077.36,24077.36,80.0,40.0,0.0,24805.0,86.1,0.0,0.0,368814.0,405864.0,16.0,29471.0,3899.0,28800.0,0.0,17054.0,1972.77,1972.77,1050.13,0.0,922.64,28800.0,1.0,1
0.0,5.0,27.0,140000.0,1109.0,22615.0,25.6,0.0,0.0,0.0,2.24,0.0,0.0,0.0,284.99,18.94,284.99,11000.0,3945.0,39.0,122.0,8.0,8.0,1.0,18.0,38.0,0.0,4.0,5.0,5.0,8.0,2.0,8.0,24.0,5.0,8.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,10543.85,10543.85,96.3,60.0,0.0,8871.0,27.1,0.0,0.0,8871.0,32700.0,27.0,8871.0,0.0,30400.0,0.0,0.0,1192.05,1192.05,735.9,0.0,456.15,32700.0,1.0,0
0.0,2.0,45.0,76000.0,1495.0,1939.0,71.5,0.0,0.0,0.0,9.17,1.0,2.0,0.0,180.69,17.97,5104.19,5000.0,2009.0,148.0,227.0,26.0,19.0,2.0,6.0,19.0,1.0,3.0,6.0,3.0,8.0,11.0,6.0,14.0,6.0,8.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,86.2,33.3,0.0,7028.0,60.1,0.0,0.0,11956.0,26585.0,29.0,11956.0,861.0,6800.0,0.0,9095.0,5094.2111681490005,5094.21,94.21,0.0,5000.0,11700.0,2.0,0
0.0,2.0,66.0,150000.0,19446.0,1709.0,94.9,0.0,0.0,0.0,15.17,0.0,3.0,0.0,647.69,18.94,680.07,25000.0,18102.0,149.0,360.0,22.0,14.0,4.0,42.0,14.0,0.0,5.0,5.0,5.0,8.0,9.0,7.0,13.0,5.0,11.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,1.0,0.0,1.0,23964.59,23964.59,88.5,80.0,0.0,32091.0,81.7,0.0,0.0,213905.0,281706.0,26.0,68553.0,36462.0,33800.0,1.0,64242.0,2648.91,2648.91,1581.12,32.38,1035.41,39300.0,0.0,0
0.0,10.0,58.0,115000.0,13490.0,6013.0,46.3,0.0,0.0,0.0,24.32,6.0,8.0,1.0,625.26,7.84,19686.65,20000.0,5140.0,125.0,147.0,5.0,5.0,5.0,43.0,6.0,1.0,3.0,13.0,6.0,10.0,25.0,22.0,36.0,13.0,27.0,0.0,0.0,4.0,27.0,3.0,3.0,1.0,4.0,2.0,4.0,0.0,0.0,93.8,16.7,0.0,24891.0,49.0,0.0,0.0,350750.0,394641.0,66.0,81147.0,56256.0,11200.0,18.0,66583.0,20294.4945667914,20294.49,294.49,0.0,20000.0,50800.0,0.0,0
0.0,5.0,48.0,70000.0,28626.0,2500.0,94.0,0.0,0.0,0.0,31.99,0.0,2.0,0.0,309.66,14.47,309.66,9000.0,3054.0,178.0,172.0,1.0,1.0,1.0,8.0,5.0,0.0,3.0,6.0,8.0,9.0,5.0,6.0,19.0,3.0,10.0,0.0,0.0,3.0,10.0,1.0,3.0,1.0,1.0,2.0,4.0,8390.03,8390.03,76.0,100.0,0.0,7013.0,48.0,0.0,0.0,286260.0,322854.0,25.0,31087.0,24074.0,7500.0,0.0,36112.0,921.74,921.74,311.77,0.0,609.97,14760.0,3.0,1
